"","ctuniq","lot","bldgclass","borocode","borough","id","x","y"
"2026","QN015500",8,"K4",4,"QN","2026",-73.9194934358153,40.7595019381327
"2027","QN015500",42,"K1",4,"QN","2027",-73.9174806381712,40.7612845980271
"2028","QN015500",47,"K4",4,"QN","2028",-73.9176939333488,40.7610267446327
"2029","QN015500",49,"K4",4,"QN","2029",-73.9177879360375,40.7609060429948
"2030","QN015500",50,"K2",4,"QN","2030",-73.917744741085,40.7608072013574
"2031","QN015500",52,"K4",4,"QN","2031",-73.9178387399862,40.7606892444164
"2032","QN015500",60,"K2",4,"QN","2032",-73.9183012979905,40.7602723721836
"2033","QN015500",63,"K1",4,"QN","2033",-73.9184350657953,40.7601022927924
"2034","QN015500",64,"K2",4,"QN","2034",-73.9185037408583,40.7600282332838
"2035","QN015500",66,"K4",4,"QN","2035",-73.9185905045086,40.7599212495786
"2036","QN015500",67,"K1",4,"QN","2036",-73.9185509287623,40.7598141765523
"2037","QN015500",68,"K2",4,"QN","2037",-73.9186917267397,40.7597978075426
"2038","QN015500",69,"K1",4,"QN","2038",-73.9186377021162,40.7596989585804
"2039","QN015500",70,"K1",4,"QN","2039",-73.918782102817,40.7596880814946
"2040","QN015500",71,"K1",4,"QN","2040",-73.9187316878253,40.7595892351197
"2041","QN015500",72,"K1",4,"QN","2041",-73.9188724852828,40.7595728658885
"2042","QN015500",73,"K1",4,"QN","2042",-73.9188292929303,40.7594712798957
"2043","QN015500",74,"K1",4,"QN","2043",-73.9189700901144,40.759454910545
"2044","QN015500",105,"K4",4,"QN","2044",-73.9193600906151,40.7593261811829
"2045","QN015500",146,"K2",4,"QN","2045",-73.9175675919324,40.7610266543001
"2046","QN015500",163,"K2",4,"QN","2046",-73.9183774114254,40.7600199096118
"2047","QN006300",3,"K1",4,"QN","2047",-73.9179055996619,40.7620891116958
"2048","QN006300",46,"K1",4,"QN","2048",-73.9164517730598,40.7642262218602
"2049","QN015500",4,"K4",4,"QN","2049",-73.9176099617356,40.7617924682816
"2050","QN015500",7,"K1",4,"QN","2050",-73.9171187869505,40.7619869928017
"2051","QN015500",48,"K2",4,"QN","2051",-73.9153368914402,40.763764291083
"2052","QN015500",52,"K2",4,"QN","2052",-73.9156259548957,40.7635504131514
"2053","QN015500",57,"K1",4,"QN","2053",-73.9157129326917,40.763281491946
"2054","QN015500",58,"K1",4,"QN","2054",-73.9158573485723,40.7632651290498
"2055","QN015500",59,"K1",4,"QN","2055",-73.9158177925787,40.7631443314314
"2056","QN015500",61,"K2",4,"QN","2056",-73.9159838846589,40.7631142604947
"2057","QN015500",67,"K1",4,"QN","2057",-73.9161070246596,40.7627932152095
"2058","QN015500",69,"K1",4,"QN","2058",-73.9161974021526,40.7626889807202
"2059","QN015500",71,"K1",4,"QN","2059",-73.9163418097344,40.7626781066979
"2060","QN015500",72,"K2",4,"QN","2060",-73.916295030086,40.7625600487315
"2061","QN015500",75,"K2",4,"QN","2061",-73.9165298105741,40.7624476845744
"2062","QN015500",76,"K2",4,"QN","2062",-73.9164649540883,40.7623515715265
"2063","QN015500",78,"K1",4,"QN","2063",-73.916566166761,40.7622418551099
"2064","QN015500",81,"K2",4,"QN","2064",-73.9167577822619,40.7620059457305
"2065","QN015500",82,"K1",4,"QN","2065",-73.9169021814225,40.762000560488
"2066","QN015500",85,"K1",4,"QN","2066",-73.9170287229976,40.7618414565321
"2067","QN015500",89,"K2",4,"QN","2067",-73.917159058103,40.7615341389709
"2068","QN015500",176,"K1",4,"QN","2068",-73.9166057270125,40.7623599077459
"2069","QN015500",180,"K2",4,"QN","2069",-73.9168081858687,40.7621130271589
"2070","QN006500",25,"K2",4,"QN","2070",-73.9142700834619,40.7652291950465
"2071","QN006500",26,"K4",4,"QN","2071",-73.9142088445767,40.7651275939735
"2072","QN006500",30,"K1",4,"QN","2072",-73.914429359969,40.7648889653286
"2073","QN006500",31,"K4",4,"QN","2073",-73.9145846553003,40.7648369304493
"2074","QN006500",33,"K1",4,"QN","2074",-73.9145631645381,40.7647051668467
"2075","QN006500",34,"K1",4,"QN","2075",-73.9147545729002,40.7646421795397
"2076","QN006500",37,"K1",4,"QN","2076",-73.9147258690062,40.7645049211402
"2077","QN006500",38,"K5",4,"QN","2077",-73.9148811176089,40.7644885674859
"2078","QN006500",39,"K4",4,"QN","2078",-73.9148270948361,40.7643897168051
"2079","QN006500",40,"K2",4,"QN","2079",-73.9149859670953,40.7643623867154
"2080","QN006500",121,"K1",4,"QN","2080",-73.9141614337771,40.7655008436895
"2081","QN014700",1,"K2",4,"QN","2081",-73.9145493726766,40.7642001238684
"2082","QN014700",3,"K1",4,"QN","2082",-73.9143724615711,40.7642192057209
"2083","QN014700",4,"K4",4,"QN","2083",-73.9144228277508,40.7643537355643
"2084","QN014700",5,"K2",4,"QN","2084",-73.9142711963517,40.7643646018063
"2085","QN014700",6,"K1",4,"QN","2085",-73.9143252112176,40.7644689422294
"2086","QN014700",8,"K1",4,"QN","2086",-73.914231204294,40.7645841514973
"2087","QN014700",9,"K2",4,"QN","2087",-73.9140867957756,40.7645922781304
"2088","QN014700",10,"K4",4,"QN","2088",-73.9141444134144,40.7647021108076
"2089","QN014700",11,"K4",4,"QN","2089",-73.91399279181,40.7647047424612
"2090","QN014700",12,"K1",4,"QN","2090",-73.9140540228929,40.7648118331362
"2091","QN014700",13,"K4",4,"QN","2091",-73.9139023974869,40.7648172094112
"2092","QN014700",21,"K1",4,"QN","2092",-73.9133354051858,40.7649924478538
"2093","QN014700",40,"K4",4,"QN","2093",-73.9132614903544,40.7635376782693
"2094","QN015700",38,"K1",4,"QN","2094",-73.9243127235859,40.7528217480792
"2095","QN015700",5,"K1",4,"QN","2095",-73.9230003040386,40.7547586698048
"2096","QN015700",8,"K1",4,"QN","2096",-73.922604027359,40.7541051544501
"2097","QN015700",1,"K2",4,"QN","2097",-73.9224975893758,40.7556229278817
"2098","QN015700",25,"K1",4,"QN","2098",-73.9214857397404,40.7566405435637
"2099","QN015700",43,"K1",4,"QN","2099",-73.9221981386679,40.7555074466674
"2100","QN015700",14,"K1",4,"QN","2100",-73.9211256330435,40.7559266635247
"2101","QN015700",16,"K1",4,"QN","2101",-73.9208690209653,40.7562119411603
"2102","QN015700",25,"K1",4,"QN","2102",-73.9205225619454,40.7561677867049
"2103","QN015700",10,"K2",4,"QN","2103",-73.9202761408561,40.7569828060499
"2104","QN015700",30,"K4",4,"QN","2104",-73.919665027,40.7578963818747
"2105","QN015700",31,"K4",4,"QN","2105",-73.9195387080963,40.7578825699868
"2106","QN015700",32,"K4",4,"QN","2106",-73.9196107904703,40.7579731969185
"2107","QN015700",33,"K4",4,"QN","2107",-73.9194844747499,40.7579566402279
"2108","QN015700",40,"K1",4,"QN","2108",-73.919119369734,40.7583982885082
"2109","QN015700",48,"K1",4,"QN","2109",-73.9188448084482,40.7585874828513
"2110","QN015700",50,"P8",4,"QN","2110",-73.9186644680852,40.7584720763549
"2111","QN015900",9,"M1",4,"QN","2111",-73.9194101843736,40.7567077288822
"2112","QN015900",38,"K4",4,"QN","2112",-73.9179573450244,40.7581778871494
"2113","QN015900",74,"K1",4,"QN","2113",-73.9194071958608,40.7561944592368
"2114","QN015500",2,"K2",4,"QN","2114",-73.9183355555298,40.7588286605655
"2115","QN015500",7,"K2",4,"QN","2115",-73.9187251583958,40.7590238130107
"2116","QN015500",10,"K1",4,"QN","2116",-73.9185046173634,40.759311855454
"2117","QN015500",11,"K1",4,"QN","2117",-73.9183746560827,40.759322742424
"2118","QN015500",13,"K5",4,"QN","2118",-73.9182698243168,40.7594461816292
"2119","QN015500",15,"K1",4,"QN","2119",-73.9183057762519,40.7595642311688
"2120","QN015500",16,"K1",4,"QN","2120",-73.9181216018243,40.7596299742968
"2121","QN015500",19,"K1",4,"QN","2121",-73.9179914573735,40.7597890769351
"2122","QN015500",20,"K4",4,"QN","2122",-73.918034641899,40.7598961527224
"2123","QN015500",21,"K4",4,"QN","2123",-73.9178902372415,40.7599097736135
"2124","QN015500",26,"K1",4,"QN","2124",-73.9177490524403,40.7602390422833
"2125","QN015500",27,"K2",4,"QN","2125",-73.9175865576638,40.7602855868141
"2126","QN015500",34,"K1",4,"QN","2126",-73.9172864980281,40.7606504228163
"2127","QN015500",36,"K1",4,"QN","2127",-73.9172176708718,40.7608452502474
"2128","QN015500",38,"K1",4,"QN","2128",-73.917080435643,40.7608973016988
"2129","QN015500",39,"K2",4,"QN","2129",-73.9167843471721,40.7609684515624
"2130","QN015500",40,"K2",4,"QN","2130",-73.916964742363,40.7610426898292
"2131","QN015500",1,"K2",4,"QN","2131",-73.9173758180432,40.7584848830335
"2132","QN014900",7,"K1",4,"QN","2132",-73.916765643291,40.7614926842388
"2133","QN014900",9,"K5",4,"QN","2133",-73.9166644320853,40.7616024008426
"2134","QN014900",11,"K2",4,"QN","2134",-73.9165921057554,40.7617066487838
"2135","QN014900",16,"K2",4,"QN","2135",-73.9163354347525,40.7620056397871
"2136","QN014900",18,"K2",4,"QN","2136",-73.916255891294,40.7621071375261
"2137","QN014900",19,"K1",4,"QN","2137",-73.9161078751223,40.7621180088129
"2138","QN014900",24,"K2",4,"QN","2138",-73.9160064265134,40.7624143672509
"2139","QN014900",25,"K2",4,"QN","2139",-73.9158548518013,40.7623840644583
"2140","QN014900",27,"K2",4,"QN","2140",-73.9158114401897,40.7624581408305
"2141","QN014900",37,"K2",4,"QN","2141",-73.9154065184614,40.7629464086288
"2142","QN014900",43,"K1",4,"QN","2142",-73.9152581859888,40.7632043055284
"2143","QN014900",46,"K1",4,"QN","2143",-73.915099001715,40.763478662693
"2144","QN014900",114,"K2",4,"QN","2144",-73.9164149676352,40.7619123762167
"2145","QN014900",127,"K2",4,"QN","2145",-73.9158907421183,40.7625487753047
"2146","QN014300",4,"K4",4,"QN","2146",-73.9130856367422,40.7655137608561
"2147","QN014300",5,"K4",4,"QN","2147",-73.9133600287082,40.7654892648425
"2148","QN014300",6,"K2",4,"QN","2148",-73.9133671130314,40.7655935703961
"2149","QN014300",10,"K5",4,"QN","2149",-73.9130707990971,40.7658184161079
"2150","QN014300",42,"K2",4,"QN","2150",-73.9117075568461,40.7675273539654
"2151","QN014300",43,"K2",4,"QN","2151",-73.9116388519266,40.7676123882973
"2152","QN014300",45,"K4",4,"QN","2152",-73.9114837375176,40.767521692745
"2153","QN014100",10,"K2",4,"QN","2153",-73.9109660539128,40.7685972326654
"2154","QN015900",7,"K1",4,"QN","2154",-73.9190176208928,40.7559883300412
"2155","QN015500",8,"K4",4,"QN","2155",-73.917116058821,40.7583776513573
"2156","QN015500",43,"K2",4,"QN","2156",-73.9151861499521,40.7602426734302
"2157","QN015300",1,"K1",4,"QN","2157",-73.9142627525953,40.7597067646296
"2158","QN014900",40,"K1",4,"QN","2158",-73.9129340559402,40.7627222423774
"2159","QN014700",41,"K1",4,"QN","2159",-73.9126556226394,40.7630843378122
"2160","QN014700",48,"K4",4,"QN","2160",-73.9131065909168,40.7632877898695
"2161","QN014700",1,"M1",4,"QN","2161",-73.9118795849637,40.763020617737
"2162","QN014700",42,"K4",4,"QN","2162",-73.9110213617082,40.7623282826
"2163","QN014300",6,"K4",4,"QN","2163",-73.9117906218039,40.7647771855058
"2164","QN015900",42,"K4",4,"QN","2164",-73.9152624436528,40.7570203983196
"2165","QN016100",40,"P5",4,"QN","2165",-73.9146493427847,40.7566137232481
"2166","QN015300",5,"K4",4,"QN","2166",-73.9152979247459,40.7575034997237
"2167","QN015300",6,"P5",4,"QN","2167",-73.9154964472694,40.7575063902676
"2168","QN015300",1,"K1",4,"QN","2168",-73.9142771352851,40.7569455611747
"2169","QN015300",3,"K4",4,"QN","2169",-73.9143528013788,40.7570499178124
"2170","QN015300",7,"K4",4,"QN","2170",-73.9147316589304,40.7571627334573
"2171","QN016100",70,"K4",4,"QN","2171",-73.9151681741146,40.7545171199659
"2172","QN016100",40,"K1",4,"QN","2172",-73.9130368891564,40.7558467329782
"2173","QN016100",42,"K4",4,"QN","2173",-73.9128527557169,40.7558850202784
"2174","QN015300",4,"K4",4,"QN","2174",-73.9136168825475,40.7567199987624
"2175","QN015300",1,"K1",4,"QN","2175",-73.9128738022609,40.7563516431224
"2176","QN015300",36,"M1",4,"QN","2176",-73.9115103038484,40.7583954396772
"2177","QN015100",1,"M1",4,"QN","2177",-73.9115708728822,40.7589938407325
"2178","QN015100",76,"M1",4,"QN","2178",-73.9110280110445,40.7600528944335
"2179","QN015100",46,"K1",4,"QN","2179",-73.90897663527,40.7608307994459
"2180","QN016100",35,"K4",4,"QN","2180",-73.9126436328854,40.7557119428378
"2181","QN016100",38,"K1",4,"QN","2181",-73.9123371497138,40.7554674275434
"2182","QN016300",5,"K5",4,"QN","2182",-73.912992902241,40.7535987518369
"2183","QN015100",5,"P5",4,"QN","2183",-73.9102794003252,40.7584137008082
"2184","QN016300",49,"K1",4,"QN","2184",-73.9074255021861,40.7600692690581
"2185","QN029700",46,"K1",4,"QN","2185",-73.9070856196646,40.7604779624572
"2186","QN016300",8,"K2",4,"QN","2186",-73.9116719449207,40.7535483410452
"2187","QN029500",1,"K1",4,"QN","2187",-73.9077863890697,40.757522434484
"2188","QN010700",5,"M1",4,"QN","2188",-73.8951723430729,40.7726900786185
"2189","QN010700",29,"I5",4,"QN","2189",-73.8942924661958,40.7742976925251
"2190","QN013700",46,"K1",4,"QN","2190",-73.9022602515815,40.7697457125938
"2191","QN012100",22,"M1",4,"QN","2191",-73.9010907975436,40.7720008917388
"2192","QN011900",1,"K6",4,"QN","2192",-73.9043459849804,40.7704281588612
"2193","QN012100",64,"K1",4,"QN","2193",-73.9031571505136,40.7711545221369
"2194","QN011900",8,"K4",4,"QN","2194",-73.9049867323011,40.7717461646036
"2195","QN012100",1,"M1",4,"QN","2195",-73.9048811269794,40.7723801125056
"2196","QN012300",15,"P5",4,"QN","2196",-73.9026852367449,40.7753865135806
"2197","QN011700",71,"K4",4,"QN","2197",-73.9101447578485,40.7699223051689
"2198","QN011700",75,"K2",4,"QN","2198",-73.9104194201146,40.7697111739724
"2199","QN011900",36,"K2",4,"QN","2199",-73.9065342525563,40.7726833867457
"2200","QN012100",66,"K4",4,"QN","2200",-73.9060824317213,40.7730535592627
"2201","QN011300",1,"K1",4,"QN","2201",-73.9070705224851,40.7738860165452
"2202","QN012300",45,"K1",4,"QN","2202",-73.9027132909538,40.7759546982401
"2203","QN011700",3,"M1",4,"QN","2203",-73.9098523610377,40.7725652619438
"2204","QN011700",61,"M1",4,"QN","2204",-73.9104475274594,40.7729719475564
"2205","QN010700",6,"K6",4,"QN","2205",-73.9024567239872,40.7785674722325
"2206","QN011300",1,"K2",4,"QN","2206",-73.9100423013673,40.7762817873456
"2207","QN011300",11,"K1",4,"QN","2207",-73.909601329779,40.7766355135025
"2208","QN011300",15,"P8",4,"QN","2208",-73.9093808366252,40.7768164930441
"2209","QN011300",18,"K1",4,"QN","2209",-73.9092217939087,40.7769453705598
"2210","QN011300",25,"K1",4,"QN","2210",-73.90873378877,40.7773621852823
"2211","QN011300",27,"K1",4,"QN","2211",-73.9085024400461,40.7775568782185
"2212","QN011300",29,"K1",4,"QN","2212",-73.9083687175635,40.7776500930536
"2213","QN011300",61,"M1",4,"QN","2213",-73.9081560371734,40.7773974078383
"2214","QN011300",95,"K4",4,"QN","2214",-73.9097829753825,40.7758122343045
"2215","QN011300",98,"K2",4,"QN","2215",-73.9096604771325,40.77562000662
"2216","QN011300",99,"K2",4,"QN","2216",-73.9095268720331,40.7756308807515
"2217","QN011500",1,"K1",4,"QN","2217",-73.912507245947,40.7743596234032
"2218","QN011500",2,"K1",4,"QN","2218",-73.9123915951242,40.7744473671847
"2219","QN011500",3,"K2",4,"QN","2219",-73.912341294061,40.7742606866628
"2220","QN011500",5,"K2",4,"QN","2220",-73.9122186718846,40.7741590379595
"2221","QN011500",13,"K2",4,"QN","2221",-73.9118964942761,40.7747983162976
"2222","QN011500",19,"K1",4,"QN","2222",-73.9114774900772,40.7749379768542
"2223","QN011500",20,"K1",4,"QN","2223",-73.9115819397225,40.775130188776
"2224","QN011500",21,"K5",4,"QN","2224",-73.9113545647144,40.7750641403457
"2225","QN011500",24,"K2",4,"QN","2225",-73.9109714060697,40.7753959583497
"2226","QN011500",32,"K2",4,"QN","2226",-73.9106712531509,40.7757525420921
"2227","QN011500",35,"K4",4,"QN","2227",-73.9105197537754,40.7756453797366
"2228","QN011500",36,"K2",4,"QN","2228",-73.9104187507702,40.7755766827905
"2229","QN011500",37,"K4",4,"QN","2229",-73.9103105416817,40.775497001191
"2230","QN011500",40,"K2",4,"QN","2230",-73.9100905063396,40.7753431243393
"2231","QN011500",41,"K2",4,"QN","2231",-73.9099785465002,40.7753677395759
"2232","QN011500",49,"M1",4,"QN","2232",-73.9108385623605,40.7748386736289
"2233","QN011500",109,"K4",4,"QN","2233",-73.9120023231786,40.773947528009
"2234","QN011500",112,"K4",4,"QN","2234",-73.9118472625519,40.7738046830354
"2235","QN011500",135,"K4",4,"QN","2235",-73.91039333662,40.7756809631026
"2236","QN011500",136,"K2",4,"QN","2236",-73.9102959479338,40.775609524121
"2237","QN011700",33,"K1",4,"QN","2237",-73.9115989542164,40.7731924158728
"2238","QN011700",34,"K1",4,"QN","2238",-73.9115159985757,40.7731292231851
"2239","QN011700",35,"K1",4,"QN","2239",-73.91154141364,40.7730221978482
"2240","QN011700",133,"K1",4,"QN","2240",-73.9116388071623,40.7730881463312
"2241","QN011700",135,"P5",4,"QN","2241",-73.9114294326852,40.773066027662
"2242","QN011500",17,"K4",4,"QN","2242",-73.9141372345542,40.7730708220091
"2243","QN011500",32,"K2",4,"QN","2243",-73.9131145581734,40.7737836876853
"2244","QN011500",33,"K2",4,"QN","2244",-73.9131541299011,40.7738935070934
"2245","QN011500",37,"K1",4,"QN","2245",-73.9128037004196,40.7740579268035
"2246","QN011500",120,"K1",4,"QN","2246",-73.9126305279339,40.7739589850106
"2247","QN006700",9,"K5",4,"QN","2247",-73.9169056356609,40.7708056964003
"2248","QN006700",27,"K1",4,"QN","2248",-73.9160962783042,40.7713238658154
"2249","QN006900",108,"K2",4,"QN","2249",-73.9181265463165,40.7702905591878
"2250","QN011500",53,"K1",4,"QN","2250",NA,NA
"2251","QN011500",66,"K1",4,"QN","2251",-73.9137703976664,40.7747585627679
"2252","QN011500",71,"K1",4,"QN","2252",-73.9133375878616,40.7744124009408
"2253","QN011500",5,"K2",4,"QN","2253",-73.9131779358788,40.7750188680831
"2254","QN011500",6,"K2",4,"QN","2254",-73.9132828337663,40.7748707311711
"2255","QN011500",13,"M1",4,"QN","2255",-73.912772925654,40.7755016362375
"2256","QN011500",37,"K1",4,"QN","2256",-73.9114684554972,40.7763021050552
"2257","QN011500",45,"K2",4,"QN","2257",-73.9115484898698,40.7758492846613
"2258","QN011500",46,"K2",4,"QN","2258",-73.9114908851082,40.7757257271897
"2259","QN011500",47,"K2",4,"QN","2259",-73.9115776440319,40.7756461963758
"2260","QN011500",48,"K2",4,"QN","2260",-73.9117472742648,40.7756957317149
"2261","QN011500",49,"K1",4,"QN","2261",-73.9118412975382,40.7755832694012
"2262","QN011500",52,"K1",4,"QN","2262",-73.9120905337493,40.7755011176537
"2263","QN011500",59,"K1",4,"QN","2263",-73.9123399500018,40.7752817285635
"2264","QN011500",60,"K2",4,"QN","2264",-73.9124845478434,40.7751473462717
"2265","QN011500",62,"K1",4,"QN","2265",-73.9124449945187,40.7750238029735
"2266","QN011500",67,"K4",4,"QN","2266",-73.9129364226538,40.7747195093057
"2267","QN011500",71,"K1",4,"QN","2267",-73.9131095653394,40.7748431532542
"2268","QN011500",72,"K1",4,"QN","2268",-73.9132215553303,40.7747938323467
"2269","QN011500",73,"K2",4,"QN","2269",-73.9130985869741,40.7749556792727
"2270","QN011500",146,"K2",4,"QN","2270",-73.9116460805467,40.7757697621113
"2271","QN011300",1,"M1",4,"QN","2271",-73.9105611338895,40.7770946337554
"2272","QN011300",67,"K1",4,"QN","2272",-73.9107460814717,40.7764936794798
"2273","QN011300",73,"K2",4,"QN","2273",-73.9109985845255,40.7766722827752
"2274","QN011100",3,"K4",4,"QN","2274",-73.9090353315345,40.7786442162693
"2275","QN011100",5,"K4",4,"QN","2275",-73.909010259098,40.7784959806461
"2276","QN010100",1,"K1",4,"QN","2276",-73.9148987616119,40.7761070683397
"2277","QN010100",63,"K1",4,"QN","2277",-73.914527193279,40.7758570221241
"2278","QN010100",59,"M1",4,"QN","2278",-73.9156523142943,40.7769420228157
"2279","QN010100",35,"K4",4,"QN","2279",-73.9148088176984,40.7786788212668
"2280","QN010300",1,"K4",4,"QN","2280",-73.9148115681112,40.7793512839136
"2281","QN010300",66,"K4",4,"QN","2281",-73.9144257507058,40.7789365427402
"2282","QN006900",3,"K1",4,"QN","2282",-73.923107240153,40.7715593160228
"2283","QN009700",12,"K1",4,"QN","2283",-73.9210217389273,40.7765780331666
"2284","QN010500",12,"K1",4,"QN","2284",-73.9140604166491,40.7822381889463
"2285","QN006900",5,"K4",4,"QN","2285",-73.9248144223156,40.7720050905189
"2286","QN006900",60,"K4",4,"QN","2286",-73.9256625451469,40.772282859531
"2287","QN006900",65,"I6",4,"QN","2287",-73.9250989206856,40.7726448001552
"2288","QN008300",124,"K4",4,"QN","2288",-73.9271633703616,40.7732774137052
"2289","QN008300",125,"P5",4,"QN","2289",-73.9270115101427,40.7734804283111
"2290","QN010300",37,"K1",4,"QN","2290",-73.9151760777737,40.7823241023487
"2291","QN008300",5,"M1",4,"QN","2291",-73.9294843787514,40.7737427183997
"2292","QN008700",40,"K1",4,"QN","2292",-73.9335556539422,40.7750543783186
"2293","QN031700",1,"M1",4,"QN","2293",-73.8992803920513,40.7682966673017
"2294","QN031700",1,"K1",4,"QN","2294",-73.8935408179943,40.7701991026025
"2295","QN031700",1,"K1",4,"QN","2295",-73.8923131463193,40.7703132408814
"2296","QN031700",1,"K1",4,"QN","2296",-73.8904752547253,40.7704761929894
"2297","QN031700",10,"K5",4,"QN","2297",-73.8992526277841,40.767558307349
"2298","QN030901",26,"M1",4,"QN","2298",-73.8884543353012,40.7656682098632
"2299","QN030901",34,"K1",4,"QN","2299",-73.8908090655402,40.7628543581459
"2300","QN030901",10,"K1",4,"QN","2300",-73.8871744760456,40.7646678768467
"2301","QN030901",10,"M1",4,"QN","2301",-73.8889374331794,40.7617244788567
"2302","QN032900",1,"M1",4,"QN","2302",-73.879859662764,40.7672460299404
"2303","QN032900",49,"M1",4,"QN","2303",-73.8797505301596,40.7657061148958
"2304","QN034700",21,"K4",4,"QN","2304",-73.8764086562645,40.767113376762
"2305","QN035500",76,"M1",4,"QN","2305",-73.8722225802024,40.768146323329
"2306","QN032900",22,"K1",4,"QN","2306",-73.8844860673305,40.7640860716622
"2307","QN032900",50,"K1",4,"QN","2307",-73.8819344093525,40.7637705841084
"2308","QN032900",55,"K1",4,"QN","2308",-73.8817720855778,40.7637017990274
"2309","QN032900",60,"K1",4,"QN","2309",-73.8814398772417,40.7637563525271
"2310","QN032900",37,"K1",4,"QN","2310",-73.8804462873634,40.7642384008035
"2311","QN032900",43,"K5",4,"QN","2311",-73.8808972730174,40.7643815946264
"2312","QN029700",88,"K1",4,"QN","2312",-73.9035596250915,40.7574942707738
"2313","QN030901",1,"K6",4,"QN","2313",-73.8918143714288,40.7595451437289
"2314","QN030901",100,"K1",4,"QN","2314",-73.891132883397,40.7590916186208
"2315","QN030901",39,"K1",4,"QN","2315",-73.8875481363581,40.7593050101283
"2316","QN029500",22,"K2",4,"QN","2316",-73.9076251653096,40.7566522207081
"2317","QN029500",1,"K1",4,"QN","2317",-73.9068777957062,40.7567943457949
"2318","QN029700",1,"K1",4,"QN","2318",-73.905155989812,40.7568368570018
"2319","QN029700",6,"M1",4,"QN","2319",-73.9022502842903,40.756859130736
"2320","QN030902",1,"M1",4,"QN","2320",-73.8986864902745,40.7576383043502
"2321","QN030901",1,"K1",4,"QN","2321",-73.8922748064149,40.7583049499196
"2322","QN030901",8,"K1",4,"QN","2322",-73.8872310996675,40.7589423937053
"2323","QN029500",10,"K6",4,"QN","2323",-73.9086726058908,40.7535240441244
"2324","QN029500",110,"K1",4,"QN","2324",-73.9083324131475,40.7541880028373
"2325","QN029500",36,"K1",4,"QN","2325",-73.907178198233,40.7536216605295
"2326","QN029500",49,"K1",4,"QN","2326",-73.9064852255731,40.7536046315543
"2327","QN029700",70,"M1",4,"QN","2327",-73.9016400082338,40.7545941948808
"2328","QN029700",74,"K1",4,"QN","2328",-73.8998897601092,40.7543840862655
"2329","QN030902",45,"K5",4,"QN","2329",-73.8980884751698,40.7545115098806
"2330","QN030902",33,"K1",4,"QN","2330",-73.894279808215,40.7549801739805
"2331","QN030902",49,"K5",4,"QN","2331",-73.893575869282,40.7550426549768
"2332","QN030901",35,"K1",4,"QN","2332",-73.8885038357257,40.7555072092654
"2333","QN030901",41,"K1",4,"QN","2333",-73.8888503937211,40.7554773519523
"2334","QN030901",41,"K1",4,"QN","2334",-73.887929830901,40.7555670367067
"2335","QN032700",45,"K4",4,"QN","2335",-73.8862150619948,40.7557272957955
"2336","QN025700",15,"M1",4,"QN","2336",-73.9031920252818,40.7521307259282
"2337","QN025700",40,"K1",4,"QN","2337",-73.9026667798908,40.7534312939788
"2338","QN029300",1,"K5",4,"QN","2338",-73.9018763500571,40.7534196443798
"2339","QN025500",1,"K6",4,"QN","2339",-73.9095332745455,40.7523142894164
"2340","QN025500",41,"K1",4,"QN","2340",-73.9086451313827,40.7525029760897
"2341","QN025500",88,"M1",4,"QN","2341",-73.9080762872943,40.7514704981413
"2342","QN025700",3,"M1",4,"QN","2342",-73.905391857393,40.7508754588369
"2343","QN025700",7,"M1",4,"QN","2343",-73.9057276066043,40.7508098601411
"2344","QN052500",32,"K1",4,"QN","2344",-73.9027025513786,40.7511806304616
"2345","QN025900",32,"M1",4,"QN","2345",-73.9015196562417,40.7505510776648
"2346","QN029300",8,"K4",4,"QN","2346",-73.8982255426668,40.7498455583249
"2347","QN026100",53,"K4",4,"QN","2347",-73.8992183407535,40.749659788291
"2348","QN026100",58,"K1",4,"QN","2348",-73.8987710662294,40.7494892215936
"2349","QN025500",1,"M1",4,"QN","2349",-73.9078498849753,40.7507621720617
"2350","QN025700",66,"K1",4,"QN","2350",-73.9051153560794,40.7498871217106
"2351","QN025900",3,"M1",4,"QN","2351",-73.9046201070419,40.7479214718664
"2352","QN025900",6,"M1",4,"QN","2352",-73.9047860877653,40.7479463119446
"2353","QN025900",12,"M1",4,"QN","2353",-73.9049048218947,40.7482016717894
"2354","QN025900",48,"K1",4,"QN","2354",-73.9042130802752,40.7498781406661
"2355","QN025900",5,"M1",4,"QN","2355",-73.9030362280907,40.7475825451045
"2356","QN025900",16,"M1",4,"QN","2356",-73.9030247857218,40.7480052270061
"2357","QN025900",64,"M1",4,"QN","2357",-73.902128338425,40.7489596417604
"2358","QN026300",1,"M1",4,"QN","2358",-73.8966752574701,40.7464544114521
"2359","QN026300",31,"K1",4,"QN","2359",-73.8985918389724,40.7463106430442
"2360","QN025500",15,"M1",4,"QN","2360",-73.909790585318,40.7488725760962
"2361","QN025700",15,"P5",4,"QN","2361",-73.907458375224,40.746801184383
"2362","QN025900",1,"K4",4,"QN","2362",-73.905590722696,40.7455288490467
"2363","QN025900",7,"K4",4,"QN","2363",-73.9058827772245,40.7457184758884
"2364","QN025900",9,"K1",4,"QN","2364",-73.9060128108116,40.7456389842948
"2365","QN025900",10,"K4",4,"QN","2365",-73.9060992392103,40.7457708028351
"2366","QN025900",90,"M1",4,"QN","2366",-73.9031092189647,40.7470254221939
"2367","QN025900",106,"K1",4,"QN","2367",-73.9032614145468,40.7466001137795
