"","CTLabel","BoroCode","BoroName","CT2000","BoroCT2000","CDEligibil","NTACode","NTANAme","PUMA","Shape_Leng","Shape_Area","id","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"1805","170.10","5","Staten Island","017010","5017010","I","SI48","Arden Heights","3901",14974.6427834,11956415.1137,"1804",NA,8517.349579,0.042736888,0.052269888,12.85221967,0,0,82.62141217,0.491151306,0.143331844,0.856668156,0.256329823,0.006273807,0.059711145,0.098081483,0.007175252,1870.930625,44247.9164262295,5.34123222748815,-74.197382,40.549266
"1806","208.04","5","Staten Island","020804","5020804","I","SI32","Rossville-Woodrow","3901",16664.7933041,14302490.9763,"1805",NA,3982.774034,0.006020696,0.037450199,8.992152099,0,0,65.94244873,0.097455448,0.024988276,0.975011724,0.19832636,0.010460251,0.099529633,0.044590781,0.007175252,1579.99547619048,40471.2270466321,5.01492537313433,-74.200716,40.536105
"1807","7","5","Staten Island","000700","5000700","E","SI22","West New Brighton-New Brighton-St. George","3903",9234.13514471,3828966.31123,"1806",NA,14055.49463,0.237050579,0.067803492,42.6182372,0,0,73.87161114,0.909944642,0.349953876,0.650046124,0.590805644,0.067819754,0.075601375,0.699211643,0.022133575,1690.76804878049,63173.8449545455,5.28947368421053,-74.082866,40.645466
"1808","132.03","5","Staten Island","013203","5013203","I","SI54","Great Kills","3901",15188.7289034,11117156.4859,"1807",NA,5304.109695,0.044800583,0.058556857,10.62560675,0,0,84.03888972,0.929839347,0.367560718,0.632439282,0.240310078,0.009383925,0.131487889,0.042615189,0.012342527,1663.27994680851,37870.4944329897,5.37078651685393,-74.142532,40.549811
"1809","170.07","5","Staten Island","017007","5017007","I","SI48","Arden Heights","3901",15890.9309081,15724998.1489,"1808",NA,2157.140063,0.080523732,0.058412698,7.061014936,0,0,31.77456721,0.559955434,0.168320725,0.831679275,0.286694102,0,0.060883797,0.197381342,0.007175252,1673.80692307692,34394.0442533937,5.42857142857143,-74.18523,40.560952
"1810","170.08","5","Staten Island","017008","5017008","I","SI48","Arden Heights","3901",17200.5188018,11167419.9667,"1809",NA,7918.357215,0.020413123,0.039788409,14.43199978,0,0,87.55413203,0.016800041,0.0042178,0.9957822,0.230900243,0.007542579,0.07509113,0.068894289,0.007175252,1576.62642458101,39153.8366611842,5.54418604651163,-74.180869,40.555924
"1811","105","5","Staten Island","010500","5010500","I","SI35","New Brighton-Silver Lake","3903",12556.2712847,8794236.44685,"1810",NA,5440.837211,0.134514883,0.096847876,35.73822857,0,0,66.5470463,0.914314139,0.353639263,0.646360737,0.348117586,0.050025787,0.130690827,0.35605889,0.022133575,1941.56333333333,37777.7907894737,5.02803738317757,-74.111675,40.633868
"1812","1102","3","Brooklyn","110200","3110200","E","BK82","East New York","4008",11526.761499,4624165.58401,"1811",NA,8367.003801,0.294217687,0.135285914,25.79513504,0,0,161.8058471,0.979619476,0.571380186,0.428619814,0.517271157,0.080310881,0.129764574,0.951793722,0.02762367,1811.31945054945,40796.2975708502,5.78823529411765,-73.886742,40.658649
"1813","1106","3","Brooklyn","110600","3110600","E","BK82","East New York","4008",5477.13020812,1841331.8476,"1812",NA,25605.56533,0.398728215,0.227681661,53.88124573,0,0,41.90763557,0.043722282,0.011052733,0.988947267,0.53028891,0.09972041,0.068038345,0.957213,0.02762367,2013.74968253968,54452.9376829268,5.33333333333333,-73.884596,40.655729
"1814","166","1","Manhattan","016600","1016600","E","MN33","East Harlem South","3804",5725.41008471,1871858.4732,"1813",NA,42424.69862,0.311565585,0.126557377,23.16074717,11.58037358,1,86.85280187,0.935006499,0.372530885,0.627469115,0.707909162,0.153093187,0.071789273,0.655111232,0.023305019,1991.555,41131.1961111111,5.21,-73.949238,40.789687
"1815","291.02","5","Staten Island","029102","5029102","I","SI05","New Springville-Bloomfield-Travis","3902",73247.152043,164189792,"1814",NA,166.4233546,0.056675063,0.061054579,2.654948562,0,0,8.733383428,0.746010623,0.751986794,0.248013206,0.269651741,0.052736318,0.106213266,0.136859782,NA,1544.45259259259,39101.4904575163,5.31481481481481,-74.189385,40.605867
"1816","291.04","5","Staten Island","029104","5029104","I","SI05","New Springville-Bloomfield-Travis","3902",20102.8114501,16974841.5439,"1815",NA,4411.052359,0.072200605,0.07756984,10.17103873,0,0,57.21209286,0.793863914,0.27298894,0.72701106,0.281325301,0.039759036,0.093961666,0.201037614,NA,1686.12745098039,38552.0561471103,5.32828282828283,-74.162749,40.613979
"1817","303.01","5","Staten Island","030301","5030301","I","SI12","Mariner's Harbor-Arlington-Port Ivory-Graniteville","3903",17511.3121578,6632084.97208,"1816",NA,8047.539726,0.057692308,0.06203164,19.96908121,0,0,81.54041492,0.558842753,0.167901654,0.832098347,0.305045872,0.021559633,0.088296113,0.313688999,NA,1746.94333333333,57453.2137457045,5.29126213592233,-74.155795,40.61932
"1818","47","5","Staten Island","004700","5004700","I","SI08","Grymes Hill-Clifton-Fox Hills","3903",14583.8444186,9233561.5976,"1817",NA,3790.002442,0.07641196,0.174123989,15.82464485,0,0,57.64692052,0.997300898,0.474023559,0.525976441,0.235059761,0.126826029,0.095735163,0.177453027,0.022133575,1609.970625,39747.910060241,5.17391304347826,-74.094462,40.61486
"1819","65","5","Staten Island","006500","5006500","I","SI35","New Brighton-Silver Lake","3903",10551.7362055,3634693.46347,"1818",NA,5348.600155,0.053059015,0.038026722,28.95831162,0,0,98.45825949,0.624803203,0.193733451,0.806266549,0.260485651,0.037527594,0.135896048,0.103410937,0.022133575,1690.552,40304.3466964286,5.46153846153846,-74.101983,40.632036
"1820","147","5","Staten Island","014700","5014700","I","SI07","Westerleigh","3903",18388.772521,17975823.8847,"1819",NA,2047.192546,0.049985384,0.057545508,16.15732205,0,0,48.47196615,0.898053188,0.340354446,0.659645554,0.236329353,0.028912634,0.166325636,0.07073955,0.022133575,1965.00946745562,39079.6028140703,5.29326923076923,-74.118932,40.618041
"1821","169.01","5","Staten Island","016901","5016901","I","SI07","Westerleigh","3903",16308.4746888,7478445.73734,"1820",NA,4301.874998,0.047426842,0.032663317,26.04566094,0,0,88.26585096,0.878696145,0.325856485,0.674143515,0.327847268,0.040816327,0.183316515,0.114362597,0.022133575,1693.88036585366,40375.9422996516,5.5,-74.108574,40.612119
"1822","23","3","Brooklyn","002300","3002300","E","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","4004",6287.8818931,1961451.67776,"1821",NA,24559.80274,0.573781438,0.241123039,54.31181499,0,0,81.46772249,0.80738367,0.280559615,0.719440385,0.702247191,0.096629214,0.07916851,0.889650597,0.043077435,1203.1026,48422.4771889401,5.45945945945946,-73.983872,40.698919
"1823","45","1","Manhattan","004500","1004500","I","MN24","SoHo-TriBeCa-Civic Center-Little Italy","3810",4604.74252551,1129524.64622,"1822",NA,10927.71204,0.135407136,0.036603221,0,59.65993835,1,139.2065228,0.45467536,0.869230497,0.130769503,0.422492401,0.294832827,0.040946315,0.343949045,0.027497567,908.715,58201.4741269841,5.40909090909091,-73.998972,40.721244
"1824","47","1","Manhattan","004700","1004700","I","MN24","SoHo-TriBeCa-Civic Center-Little Italy","3810",5987.1923388,1780539.51012,"1823",NA,15143.7819,0.090834361,0.062076749,31.1216233,18.67297398,1,118.2621686,0.81409344,0.715584415,0.284415585,0.523547401,0.259938838,0.084258118,0.163584053,0.084991718,1482.64222222222,42544.8242934783,5.09375,-74.002823,40.723172
"1825","132.01","5","Staten Island","013201","5013201","I","SI25","Oakwood-Oakwood Beach","3901",10050.7732955,5065986.64687,"1824",NA,3672.592471,0.017078916,0.019607843,19.37475513,6.458251708,1,88.26277335,0.999917811,0.504532904,0.495467096,0.304455446,0.014851485,0.2010551,0.038686987,0.012342527,1525.05227848101,27774.0328963415,5.15652173913043,-74.121852,40.563711
"1826","132.04","5","Staten Island","013204","5013204","I","SI25","Oakwood-Oakwood Beach","3901",15224.9169257,11244813.1536,"1825",NA,4968.811953,0.025346071,0.024019215,12.57192592,1.93414245,1,108.3119772,0.473285274,0.137124427,0.862875573,0.304511278,0.009607352,0.149279875,0.052938887,0.012342527,1544.75740196078,38028.1403230337,5.29959514170041,-74.130692,40.558876
"1827","20.01","5","Staten Island","002001","5002001","I","SI37","Stapleton-Rosebank","3903",8961.02881451,4216555.74567,"1826",NA,5752.287813,0.094206104,0.043324492,25.44134371,0,0,129.7508529,0.280939921,0.076012949,0.923987051,0.318732526,0.006523765,0.104378594,0.198142415,0.022133575,1251.9029787234,24966.3422043011,5.3125,-74.071452,40.607484
"1828","57","3","Brooklyn","005700","3005700","E","BK33","Carroll Gardens-Columbia Street-Red Hook","4005",10115.9668797,3764799.47484,"1827",NA,4679.854122,0.221331689,0.036764706,31.73760502,0,0,109.6389992,0.799440926,0.723919111,0.276080889,0.536277603,0.130914827,0.064118372,0.52404439,0.018991997,2154.195625,43582.7630769231,5.53846153846154,-74.011395,40.674757
"1829","123","3","Brooklyn","012300","3012300","E","BK37","Park Slope-Gowanus","4005",12600.9893182,5315103.7387,"1828",NA,644.3494674,0.373737374,0.091954023,2.169526826,0,0,65.08580479,0.096145706,0.97535626,0.02464374,0.664556962,0,0.090909091,0.437710438,0.02638397,NA,NA,NA,-73.993829,40.67387
"1830","135","3","Brooklyn","013500","3013500","I","BK37","Park Slope-Gowanus","4005",5224.71011845,1635301.05325,"1829",NA,19717.05319,0.134364261,0.042184965,20.27808007,0,0,54.07488019,0.987189734,0.556591223,0.443408777,0.600463231,0.082223509,0.047994515,0.296880357,0.02638397,1973.69016129032,38873.3898717949,5.72222222222222,-73.982056,40.671777
"1831","151","5","Staten Island","015100","5015100","I","SI07","Westerleigh","3903",14271.5285796,10821388.723,"1830",NA,5062.440116,0.035828026,0.018687708,23.14833453,0,0,93.59978744,0.632629191,0.196944391,0.803055609,0.211784799,0.011528608,0.170377734,0.095029821,0.022133575,1708.80879227053,41679.1221506849,5.31225296442688,-74.127288,40.618827
"1832","1","4","Queens","000100","4000100","I","QN31","Hunters Point-Sunnyside-West Maspeth","4109",39626.4777022,12464653.1155,"1831",NA,1190.291001,0.201476015,0.058343057,0,0,0,56.80537082,0.459182341,0.86770153,0.13229847,0.666666667,0.032218092,0.049926579,0.43979442,0.024062914,1450.22276595745,39137.2298484849,5.22058823529412,-73.948065,40.740708
"1833","238","1","Manhattan","023800","1023800","I","MN31","Lenox Hill-Roosevelt Island","3805",24320.3813224,6440097.03486,"1832",NA,13188.59131,0.16926803,0.205279927,0,1.385356231,1,63.7263866,0.969603098,0.412826463,0.587173537,0.740387395,0.058687482,0.150840336,0.49789916,0.016933949,1631.71920765027,60255.1776547515,5.26535626535627,-73.948701,40.762971
"1834","273.02","5","Staten Island","027302","5027302","I","SI05","New Springville-Bloomfield-Travis","3902",15343.0156173,11004432.222,"1833",NA,3761.533418,0.074412533,0.027611044,12.68480789,0,0,45.86045931,0.118480511,0.969446347,0.030553653,0.255251432,0.003819223,0.076264591,0.195849546,NA,1758.92494382022,42163.3388764045,5.13934426229508,-74.137163,40.59862
"1835","294","3","Brooklyn","029400","3029400","I","BK28","Bensonhurst West","4017",4547.11760315,899479.560824,"1834",NA,27770.66335,0.172652804,0.057803468,73.17697852,0,0,97.5693047,0.996141747,0.531057419,0.468942581,0.595238095,0.019047619,0.285902503,0.315766359,0.014868505,2014.55347826087,71785.2581492537,7.28744939271255,-73.996943,40.597049
"1836","304","3","Brooklyn","030400","3030400","E","BK29","Bensonhurst East","4017",7797.28792551,2792191.33271,"1835",NA,15174.12364,0.21709531,0.048498845,76.52104711,0,0,103.3034136,0.836457803,0.297798246,0.702201754,0.547169811,0.071698113,0.194654564,0.334341906,0.014868505,1631.1842408377,38406.3178716578,6.46894409937888,-73.993001,40.592699
"1837","219","2","Bronx","021900","2021900","E","BX26","Highbridge","3708",6811.44940084,1541944.38793,"1836",NA,9039.316433,0.522283034,0.095744681,42.40492463,7.067487438,1,141.3497488,0.443586752,0.872965564,0.127034436,0.785488959,0.104100946,0.06567631,0.71696638,0.026689554,NA,NA,NA,-73.918963,40.839444
"1838","221","2","Bronx","022100","2022100","E","BX63","West Concourse","3708",5113.81742599,1574860.54589,"1837",NA,59951.42528,0.456823851,0.226427623,28.40626642,21.30469982,1,149.1328987,0.679094628,0.216757449,0.783242552,0.634813818,0.073575594,0.049514333,0.761312485,0.026689554,1904.25894736842,62969.4402173913,4.79591836734694,-73.917806,40.838429
"1839","140","3","Brooklyn","014000","3014000","I","BK30","Dyker Heights","4013",5625.25824196,1576812.0488,"1838",NA,13966.81953,0.028971511,0.057673509,6.743997842,0,0,87.67197195,0.513392094,0.151213566,0.848786434,0.394764398,0.137172775,0.166103332,0.081120232,0.014589612,1936.86694736842,33052.808617284,5.67605633802817,-74.019587,40.619688
"1840","367","3","Brooklyn","036700","3036700","E","BK79","Ocean Hill","4007",5904.51064762,2024543.21441,"1839",NA,8725.744916,0.387376238,0.088129496,63.49844693,5.291537245,1,185.2038036,0.892612892,0.663849861,0.336150139,0.597046414,0.094936709,0.041237113,0.779866586,0.030442391,2150.57142857143,79415.6919148936,5.75,-73.903874,40.677054
"1841","405","3","Brooklyn","040500","3040500","E","BK78","Bushwick South","4002",5081.12058751,1494609.12497,"1840",NA,9351.273289,0.345173745,0.142585551,21.44787452,7.149291505,1,85.79149806,0.953407964,0.392074058,0.607925942,0.67849224,0.026607539,0.046636086,0.956422018,0.024463865,NA,NA,NA,-73.905079,40.681572
"1842","76","1","Manhattan","007600","1007600","I","MN17","Midtown-Midtown South","3807",5717.63314254,1873514.95319,"1841",NA,14074.77765,0.246625767,0.037995595,109.3745503,46.05244222,1,69.07866333,0.308824545,0.915684813,0.084315187,0.44359577,0.369565217,0.030674847,0.513292434,0.727919321,1844.61826086957,51160.373553719,5.93333333333333,-73.987152,40.747652
"1843","95","1","Manhattan","009500","1009500","I","MN17","Midtown-Midtown South","3807",5659.0833445,1851215.93838,"1842",NA,16192.23748,0.074173972,0.298759305,11.89293976,35.67881927,1,53.5182289,0.370819427,0.896604518,0.103395483,0.475636364,0.321454546,0.035255233,0.218141755,0.039018939,2366.55666666667,63592.5795789474,5.61764705882353,-73.99231,40.746598
"1844","91","1","Manhattan","009100","1009100","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","3807",5743.39367655,1927016.67286,"1843",NA,25156.64195,0.119199472,0.047082041,44.20231399,77.35404948,1,27.62644624,0.879493605,0.673570155,0.326429845,0.556317044,0.276221693,0.074236767,0.223808478,0.039018939,1792.67083969466,65922.9608864266,5.140625,-73.994186,40.74406
"1845","96.02","5","Staten Island","009602","5009602","I","SI36","Old Town-Dongan Hills-South Beach","3902",10198.6393178,6649101.86724,"1844",NA,5302.588902,0.08687837,0.08935611,11.11321027,6.35040587,1,93.66848659,0.78466966,0.267981498,0.732018502,0.301749271,0.024781341,0.165868264,0.085329341,0.012342527,1624.98070967742,39934.0462785863,5.6566265060241,-74.09466,40.591079
"1846","187","2","Bronx","018700","2018700","I","BX63","West Concourse","3708",11251.3943176,3147533.12814,"1845",NA,0,NA,NA,26.74753338,26.74753338,1,93.61636682,0,1,0,NA,NA,NA,NA,0.026689554,NA,NA,NA,-73.928404,40.829925
"1847","58","1","Manhattan","005800","1005800","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","3807",5720.57699677,1879714.09817,"1846",NA,3588.855302,0.067823344,0.050607287,79.24917071,39.62458536,1,50.94589546,0.490524621,0.85688772,0.14311228,0.585683297,0.321041215,0.042586751,0.216088328,0.039018939,1774.365625,37559.5555952381,5,-73.990847,40.743551
"1848","63","1","Manhattan","006300","1006300","I","MN23","West Village","3810",5802.50843928,1918265.58446,"1847",NA,35765.46078,0.060699756,0.034683374,68.50527205,22.83509068,1,39.9614087,0.997986739,0.477565311,0.522434689,0.60713442,0.215450035,0.16217079,0.088427773,0.037438439,1568.58052238806,53483.086339581,5.36624203821656,-73.996844,40.734989
"1849","71","1","Manhattan","007100","1007100","I","MN23","West Village","3810",6577.20503654,1774026.10304,"1848",NA,34839.53357,0.083985765,0.047368421,24.79682105,37.19523157,1,161.1793368,0.988125796,0.554484411,0.445515589,0.642655004,0.227424749,0.142170819,0.120818505,0.037438439,1267.61447674419,40866.0060606061,5.4337899543379,-74.000745,40.735405
"1850","323","5","Staten Island","032300","5032300","I","SI12","Mariner's Harbor-Arlington-Port Ivory-Graniteville","3903",80525.8263912,45026280.1583,"1849",NA,243.4837741,0.033866416,0.077348066,7.100655688,0,0,10.07835001,0.341209561,0.905829533,0.094170467,0.394572025,0.037578288,0.100658514,0.549388523,NA,NA,33238.0984210526,5.84615384615385,-74.167172,40.634638
"1851","243","3","Brooklyn","024300","3024300","E","BK75","Bedford","4003",5291.71562591,1661398.44447,"1850",NA,25635.30559,0.273316708,0.139333333,63.73770659,12.74754132,1,19.12131198,0.588392336,0.179216715,0.820783285,0.69540693,0.018533441,0.103182496,0.959970164,0.030098668,1671.924,67407.492393617,5.24242424242424,-73.952528,40.687502
"1852","251","3","Brooklyn","025100","3025100","E","BK75","Bedford","4003",5079.92995794,1490575.94057,"1851",NA,27173.87444,0.310507057,0.186751796,14.20484812,0,0,56.81939246,0.71950693,0.235192018,0.764807983,0.625766871,0.08793456,0.078933612,0.959487716,0.030098668,2045.57358974359,43448.8354304636,5.66037735849057,-73.949051,40.687906
"1853","511","3","Brooklyn","051100","3051100","E","BK90","East Williamsburg","4001",5290.65947152,1711548.9299,"1852",NA,24424.42442,0.249678581,0.165962583,62.56256256,6.256256256,1,56.30630631,0.809639532,0.281848408,0.718151592,0.625482626,0.114285714,0.140625,0.702868853,0.019750868,1571.77930232558,38531.9289212828,5.35294117647059,-73.947152,40.707725
"1854","83","1","Manhattan","008300","1008300","E","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","3807",5681.48531442,1874076.11339,"1853",NA,20973.17957,0.239099047,0.076323988,30.0475352,24.03802816,1,60.0950704,0.556932716,0.832816497,0.167183503,0.666666667,0.245250432,0.121489971,0.385673352,0.037582666,1542.32274193548,76341.677368421,5.57446808510638,-74.00575,40.743253
"1855","99","1","Manhattan","009900","1009900","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","3807",15396.1913825,8530415.17607,"1854",NA,1498.941885,0.146341463,0.043478261,16.92983884,0,0,83.34689891,0.130399558,0.966261848,0.033738152,0.529545455,0.213636364,0.019113814,0.433536056,0.037582666,NA,33949.6018604651,4.8,-74.003576,40.751239
"1856","133","1","Manhattan","013300","1013300","I","MN15","Clinton","3807",5684.39531695,1876725.77634,"1855",NA,34190.70225,0.159517657,0.070452912,11.77974238,5.889871189,1,41.22909832,0.988853815,0.552787747,0.447212253,0.448402305,0.431901519,0.096296296,0.281826012,0.093729627,1494.84734375,44803.4487139108,5.35606060606061,-73.989322,40.76563
"1857","127","1","Manhattan","012700","1012700","I","MN15","Clinton","3807",5682.31179892,1871751.40591,"1856",NA,42256.2197,0.144056137,0.061345917,46.44816675,23.22408337,1,40.64214591,0.797952682,0.724748369,0.275251631,0.460801782,0.430957684,0.068562792,0.363424018,0.093729627,1228.06042253521,51275.6776701571,5.09022556390977,-73.988804,40.761371
"1858","121","1","Manhattan","012100","1012100","I","MN15","Clinton","3807",5730.05900399,1919460.7152,"1857",NA,47108.30705,0.134169884,0.07705872,62.52309091,22.73566942,1,45.47133885,0.973275718,0.581737815,0.418262185,0.456099456,0.378010878,0.129343629,0.275337838,0.093729627,1541.1934137931,48054.4331299435,5.19354838709677,-73.992987,40.760648
"1859","129","1","Manhattan","012900","1012900","I","MN15","Clinton","3807",7617.75867449,3403595.6045,"1858",NA,14854.58702,0.218559494,0.059272097,33.32866732,0,0,59.99160118,0.662634849,0.790415716,0.209584284,0.482564679,0.388826397,0.038366614,0.374018398,0.093729627,1506.23952380952,78662.90176,6.08988764044944,-73.9957,40.762582
"1860","81","1","Manhattan","008100","1008100","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","3807",5683.39594669,1876262.57443,"1859",NA,46813.57269,0.088435374,0.03619403,31.80702045,76.33684907,1,57.2526368,0.985129519,0.43902771,0.56097229,0.603339882,0.204911591,0.079494497,0.178149205,0.037582666,1429.67738095238,46341.366778169,5.07070707070707,-74.000125,40.741012
"1861","54","1","Manhattan","005400","1005400","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","3807",5588.63965812,1808932.82958,"1860",NA,25400.92355,0.048786851,0.0352065,57.80235448,25.68993533,1,38.53490299,0.582178947,0.823195395,0.176804605,0.579781613,0.251497006,0.081415929,0.157774968,0.039018939,1567.47653061224,50636.073325062,5.01438848920863,-73.993747,40.739241
"1862","87","1","Manhattan","008700","1008700","I","MN13","Hudson Yards-Chelsea-Flatiron-Union Square","3807",5579.46112844,1781315.38489,"1861",NA,28235.89731,0.113705145,0.042102289,12.2074783,24.4149566,1,73.24486981,0.972646756,0.582694082,0.417305918,0.545698925,0.260454002,0.090358841,0.166018158,0.039018939,1487.21583333333,39929.7782068966,5.15686274509804,-73.995963,40.74158
"1863","169","3","Brooklyn","016900","3016900","I","BK40","Windsor Terrace","4012",6152.54977284,2257354.54118,"1862",NA,23440.01797,0.150625,0.053080202,29.30002246,14.65001123,1,83.01673031,0.553813677,0.166014101,0.833985899,0.771274388,0.01909506,0.156458333,0.367083333,0.015888098,2073.50791208791,36734.5921212121,5.46543778801843,-73.980593,40.658925
"1864","171","3","Brooklyn","017100","3017100","I","BK40","Windsor Terrace","4012",6141.88798985,2247115.39634,"1863",NA,16427.76241,0.050014128,0.017069701,13.92576638,0,0,51.0611434,0.352431249,0.097641717,0.902358283,0.589364845,0.055637617,0.126024301,0.148629556,0.015888098,1871.33930693069,34885.0974270557,5.2781954887218,-73.97547,40.655767
"1865","356","2","Bronx","035600","2035600","I","BX03","Eastchester-Edenwald-Baychester","3702",12236.907874,4229491.59981,"1864",NA,5015.001707,0.123595506,0.050649351,22.92281125,0,0,68.76843376,0.961688736,0.597866317,0.402133684,0.463143255,0.020862309,0.163026917,0.822244794,0.020663587,1389.35722222222,61328.8070833333,4.88095238095238,-73.838052,40.867794
"1866","462.01","2","Bronx","046201","2046201","I","BX13","Co-op City","3703",22376.0113524,23415228.8791,"1865",NA,12029.20404,0.085007534,0.081503866,24.03584382,0,0,43.16641339,0.990062039,0.450155338,0.549844662,0.477643084,0.078298887,0.20650002,0.71965094,0.017353709,2115.99250401284,45299.2388362296,5.79260935143288,-73.827998,40.874444
"1867","309","1","Manhattan","030900","1030900","E","MN01","Marble Hill-Inwood","3801",7741.24027849,3271469.08995,"1866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","67","1","Manhattan","006700","1006700","I","MN23","West Village","3810",5462.83479761,1813065.89782,"1867",NA,34118.86299,0.085359361,0.03701016,30.2204278,18.13225668,1,193.4107379,0.974702032,0.420473326,0.579526674,0.629401182,0.21999486,0.102391497,0.128077945,0.037438439,1711.63384,38295.1033100233,5,-74.00436,40.731061
"1869","62","2","Bronx","006200","2006200","E","BX08","West Farms-Bronx River","3709",7245.34505782,2037668.09904,"1868",NA,33636.10559,0.410004749,0.302896416,31.53877693,10.51292564,1,52.56462821,0.3192135,0.087451064,0.912548936,0.584960231,0.037599422,0.098609158,0.817784029,0.021240957,2251.84519685039,56722.2262046205,5.10280373831776,-73.874802,40.833059
"1870","218","2","Bronx","021800","2021800","E","BX08","West Farms-Bronx River","3709",9048.98072772,3458819.88009,"1869",NA,20932.12174,0.309559711,0.221304707,12.59453775,0,0,100.756302,0.607177801,0.186622353,0.813377647,0.526055952,0.018650576,0.067839952,0.745186522,0.021240957,1897.79485294118,38200.1781081081,5.09230769230769,-73.869648,40.837355
"1871","386","2","Bronx","038600","2038600","E","BX03","Eastchester-Edenwald-Baychester","3702",9715.6511377,4406960.56298,"1870",NA,17613.00836,0.187429696,0.139521308,29.67234315,0,0,93.96241998,0.5463829,0.163244488,0.836755512,0.535538353,0.032019704,0.092517198,0.962375404,0.020663587,2176.1365,61261.8408303249,4.93939393939394,-73.848606,40.879304
"1872","460","2","Bronx","046000","2046000","E","BX03","Eastchester-Edenwald-Baychester","3702",7507.96071461,3095998.85206,"1871",NA,9859.893286,0.229935795,0.084848485,32.31574639,0,0,46.67830034,0.999620152,0.490255152,0.509744848,0.555446516,0.015701668,0.153313911,0.882010197,0.020663587,2229.94007518797,91996.6646938776,7.18085106382979,-73.842168,40.88101
"1873","451.02","2","Bronx","045102","2045102","I","BX62","Woodlawn-Wakefield","3702",6142.02582647,1797160.57994,"1872",NA,12676.99363,0.086798337,0.045592705,19.76662208,0,0,65.88874027,0.616641714,0.190420331,0.809579669,0.367631297,0.041800643,0.25,0.100831601,0.020663587,1666.07196581197,44409.8800775194,5.1970802919708,-73.86459,40.901434
"1874","414","2","Bronx","041400","2041400","E","BX62","Woodlawn-Wakefield","3702",16249.3531005,5969256.45673,"1873",NA,8922.612272,0.201959608,0.152436485,7.081438311,3.540719156,1,58.42186607,0.997050239,0.472844148,0.527155852,0.444163719,0.051035877,0.071428571,0.814087302,0.020663587,2574.50169230769,49446.9432663317,4.72857142857143,-73.853908,40.903892
"1875","568","4","Queens","056800","4056800","I","QN34","Queens Village","4105",15713.5120385,9138742.06333,"1874",NA,6183.001134,0.110569715,0.068503937,25.39694267,0,0,107.3598031,0.94104783,0.62140034,0.37859966,0.379280451,0.029475509,0.090739358,0.871732636,0.015189288,2684.3904109589,36928.9479693487,4.82417582417582,-73.734335,40.714087
"1876","592","4","Queens","059200","4059200","I","QN33","Cambria Heights","4105",11073.9531681,2725839.12603,"1875",NA,4299.132948,0.058059588,0.026825633,19.7057278,0,0,65.68575933,0,0,1,0.267912773,0,0.117647059,0.939648587,0.015189288,1775.43322580645,29941.2922340426,5.15151515151515,-73.728739,40.700737
"1877","602","4","Queens","060200","4060200","I","QN33","Cambria Heights","4105",7108.00939429,2613388.19132,"1876",NA,4876.08538,0.052356021,0.058939096,4.192678744,0,0,71.27553865,0.490732833,0.143185214,0.856814786,0.331196581,0.032051282,0.115219261,0.956147893,0.015189288,2577.63975609756,94049.171637931,5.51219512195122,-73.727922,40.692804
"1878","61","2","Bronx","006100","2006100","E","BX14","East Concourse-Concourse Village","3708",8376.28044239,2612747.06901,"1877",NA,16371.51462,0.158585859,0.147847785,28.37350887,0,0,44.58694251,0.865102345,0.683642081,0.316357919,0.566789668,0.144649447,0.252785343,0.922753157,0.026689554,1643.59726368159,40364.6481355932,4.8141592920354,-73.922546,40.822083
"1879","173","2","Bronx","017300","2017300","E","BX14","East Concourse-Concourse Village","3708",7184.30672688,1774517.13946,"1878",NA,28645.12465,0.378074198,0.15473756,35.49581741,0,0,112.4034218,0.742213195,0.246136451,0.753863549,0.648989899,0.103535354,0.093969434,0.833952912,0.026689554,1993.06613207547,71036.0685321101,5.77631578947368,-73.916436,40.826634
"1880","183","2","Bronx","018300","2018300","E","BX14","East Concourse-Concourse Village","3708",5594.9678409,1943447.32866,"1879",NA,47068.14402,0.249819755,0.140620632,22.47494044,0,0,134.8496427,0.997670369,0.524133127,0.475866873,0.630456515,0.079973342,0.10397517,0.825355139,0.026689554,1713.85,45257.534010989,5.01578947368421,-73.919176,40.828755
"1881","198","2","Bronx","019800","2019800","E","BX37","Van Nest-Morris Park-Westchester Square","3704",6546.64288449,2174288.0855,"1880",NA,18816.62767,0.2136,0.128472222,69.83902106,4.988501504,1,149.6550451,0.963374442,0.404310975,0.595689025,0.499203822,0.154458599,0.08854719,0.596235419,0.017353709,1925.06984375,38213.7116363636,5.55932203389831,-73.845906,40.841282
