"","BoroCT2000","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"1181",3059200,NA,17831.10109,0.132965379,0.058504875,31.314026,0,0,58.15461971,0.822129718,0.289126648,0.710873352,0.568195009,0.114915845,0.189412945,0.334922228,0.022735344,1645.55743478261,40898.3454794521,6.86158192090396,-73.95195,40.593492
"1182",3059300,NA,13418.65781,0.184813178,0.057452123,21.56473734,0,0,80.86776503,0.946476728,0.615675486,0.384324514,0.584990958,0.160036166,0.089594215,0.228204098,0.018013815,1111.3847826087,25382.0918348624,4.25,-73.937785,40.724914
"1183",3059401,NA,18582.88675,0.161396825,0.062556121,14.15838991,0,0,56.63355963,0.523045148,0.15469041,0.84530959,0.525330752,0.056792514,0.163428571,0.31568254,0.022735344,1617.23005633803,36886.9326137135,6.39447731755424,-73.947867,40.594
"1184",3059402,NA,14441.58576,0.053894829,0.032316796,15.64974616,0,0,46.94923848,0.567057187,0.17100805,0.82899195,0.450575816,0.05806142,0.214564369,0.122236671,0.022735344,1473.81013793103,35689.6123262548,6.1878453038674,-73.943239,40.594575
"1185",3059600,NA,12941.07397,0.099640934,0.111776447,29.04190747,0,0,81.31734092,0.944118044,0.381803177,0.618196823,0.505312869,0.029515939,0.319120287,0.114901257,0.022735344,1450.20578947368,41293.4312876712,6.41960784313726,-73.939503,40.590634
"1186",3059800,NA,16347.42323,0.125788052,0.086561743,24.53831167,0,0,73.614935,0.397542116,0.111909198,0.888090803,0.418478261,0.042798913,0.154908436,0.170819574,0.022735344,1693.5856779661,45789.3839189189,6.07222222222222,-73.936012,40.587006
"1187",3060000,NA,13598.60545,0.121484631,0.056727776,20.0110283,0,0,77.82066561,0.753862702,0.251938869,0.748061131,0.401041667,0.075520833,0.181000654,0.167429693,0.022735344,1573.52747933884,32719.0111531532,6.13802083333333,-73.946664,40.587219
"1188",3060600,NA,13654.50559,0.236722931,0.08097561,39.35016021,11.24290292,1,151.7791894,0.998225738,0.478939004,0.521060996,0.546436285,0.105831534,0.25648415,0.263071223,0.022735344,1420.14952606635,40127.4667232376,6.90188679245283,-73.955437,40.586443
"1189",3060800,NA,10123.37188,0.215829282,0.122128852,34.92670765,0,0,214.9335855,0.978851529,0.427287431,0.572712569,0.458251151,0.059171598,0.126061571,0.225583864,0.022735344,1482.38252336449,45493.8340189445,7.03112840466926,-73.950192,40.583803
"1190",3061001,NA,27928.21737,0.257969651,0.060006001,42.61847937,0,0,131.1337827,0.777049006,0.263911566,0.736088434,0.607247796,0.107737512,0.249794577,0.240403803,0.021604714,1506.62098108747,40191.5138904899,7.50583333333333,-73.956057,40.580947
"1191",3061002,NA,13436.55283,0.162356322,0.046086957,19.305392,0,0,101.353308,0.697300605,0.224909381,0.775090619,0.490566038,0.050943396,0.295617816,0.029094828,0.021604714,1653.09490636704,48076.899800363,6.87631578947368,-73.954879,40.576111
"1192",3061200,NA,6492.322868,0.125516102,0,10.72225082,0,0,96.50025733,0.268709826,0.072422471,0.927577529,0.22970639,0.081174439,0.184971098,0.009083402,0.022735344,1837.359375,35669.9150691244,5.56756756756757,-73.948182,40.580794
"1193",3061400,NA,6001.70503,0.096810934,0,20.46035806,0,0,68.20119352,0.653716677,0.205770785,0.794229215,0.23853211,0.098623853,0.206818182,0.036363636,0.022735344,2121.45891304348,47516.8823163842,6.16949152542373,-73.949596,40.57839
"1194",3061600,NA,1870.237289,0.142304718,0.036036036,12.12078606,0,0,53.33145865,0.998524947,0.519203212,0.480796788,0.317757009,0.104361371,0.279974077,0.073882048,0.022735344,1908.77987394958,52670.2920336134,6.6,-73.939272,40.579683
