ctuniq,boroCT2000,ctrdlong,ctrdlat,popdens,povrate,unemp,busdens,subdens,subacc,intdens,landind,nonres,resid,ptrans,pwalk,propoa,propnonw,borocodenum
BK016200,3016200,-74.031306000,40.613712000,17238.966781,0.0535714286,0.0387523629,27.985335684,9.328445228,1,83.956007052,0.8646696895,0.3160636588,0.6839363412,0.5914935707,0.0494559842,0.1504329004,0.1715367965,3
BK016300,3016300,-73.969638000,40.679137000,17014.098353,0.095025729,0.0308860759,44.685747481,5.5857184351,1,44.685747481,0.9995459591,0.5106541172,0.4893458828,0.7298881193,0.0447522643,0.0778069599,0.5863427446,3
BK016400,3016400,-74.029610000,40.610687000,1318.3466336,0.0255591054,0.1329113924,10.710349313,0,0,56.472750924,0.8054351577,0.7205475245,0.2794524755,0.1331114809,0.2429284526,0.0081240768,0.5819793205,3
BK016500,3016500,-73.973985000,40.669533000,27686.384719,0.0317722302,0.0266920877,0,0,0,85.680992529,0.2789505365,0.0754268427,0.9245731573,0.7023690357,0.0560560561,0.072003301,0.1501959975,3
BK016700,3016700,-73.978404000,40.664163000,28100.925335,0.0558375635,0.0437123852,43.384754597,18.593466256,1,43.384754597,0.3061730833,0.0835186329,0.9164813671,0.7199318569,0.0439522998,0.0734450816,0.1799735333,3
BK016800,3016800,-74.015355000,40.605001000,12003.686045,0.0453938585,0.0573065903,8.0131415521,0,0,64.105132417,0.0564228731,0.0143105089,0.9856894911,0.4027355623,0,0.2296395194,0.2029372497,3
BK016900,3016900,-73.980593000,40.658925000,23440.017971,0.150625,0.0530802015,29.300022463,14.650011232,1,83.016730313,0.5538136772,0.1660141011,0.8339858989,0.7712743877,0.0190950602,0.1564583333,0.3670833333,3
BK017000,3017000,-74.013152000,40.609306000,13722.453725,0.0824630897,0.0434782609,34.196217898,0,0,53.73691384,0.5666181224,0.1708412702,0.8291587298,0.306779661,0.0703389831,0.1947312211,0.1840512638,3
BK017100,3017100,-73.975470000,40.655767000,16427.762408,0.0500141283,0.0170697013,13.925766381,0,0,51.061143398,0.3524312486,0.0976417171,0.9023582829,0.5893648449,0.0556376169,0.1260243006,0.1486295564,3
BK017200,3017200,-74.010953000,40.607999000,13653.307346,0.1531049251,0.0437898089,29.236204166,0,0,63.345109027,0.6551214418,0.2063681905,0.7936318095,0.5423875433,0.0743944637,0.1830835118,0.2505353319,3
BK017300,3017300,-73.981832000,40.656412000,2074.9661068,0.0153374233,0.0132450331,76.379120494,0,0,63.649267079,0.6033014777,0.8149200384,0.1850799616,0.7248322148,0.0201342282,0.1625766871,0.1411042945,3
BK017400,3017400,-74.011022000,40.603169000,13190.041633,0.0724217845,0.0554216867,22.833309232,0,0,53.27772154,0.2574240784,0.069135775,0.930864225,0.4736164736,0.0604890605,0.1171379111,0.2400461627,3
BK017500,3017500,-73.981200000,40.646965000,0,,,3.5580007492,0,0,10.165716426,0.2508798077,0.9327586488,0.0672413512,,,,,3
BK017600,3017600,-74.008726000,40.601752000,20028.57514,0.177258971,0.1321292776,51.954799325,0,0,69.273065766,0.4512983137,0.1296279957,0.8703720043,0.5976470588,0.0458823529,0.205793342,0.2645914397,3
BK017700,3017700,-73.967760000,40.657277000,0,,,7.1972264429,1.270098784,1,23.708510636,0,1,0,,,,,3
BK017800,3017800,-74.004544000,40.606881000,16181.147759,0.2433684211,0.1524390244,44.349269504,0,0,82.362929079,0.9962861075,0.469529143,0.530470857,0.5170316302,0.0742092457,0.1644479248,0.3531714957,3
BK017900,3017900,-73.971245000,40.683550000,20873.00336,0.2187602493,0.0849546044,42.449454828,12.128415665,1,97.02732532,0.6694962764,0.2125527337,0.7874472663,0.6897784132,0.0872051465,0.1278326554,0.8945380593,3
BK018000,3018000,-74.006851000,40.608288000,15517.395582,0.1231988473,0.04385278,11.179679814,0,0,61.488238977,0.7052777187,0.2285583482,0.7714416518,0.4233333333,0.0833333333,0.1804755043,0.3317723343,3
BK018100,3018100,-73.971836000,40.686525000,23660.866905,0.1214195184,0.0872070688,29.988424468,29.988424468,1,89.965273404,0.7088195968,0.2301943277,0.7698056723,0.7527896996,0.0502145923,0.084157161,0.665652725,3
BK018200,3018200,-74.002741000,40.612224000,18455.279541,0.1766867067,0.0854503464,0,12.328176046,1,98.625408371,0.8454900215,0.3034612134,0.6965387866,0.6710411199,0.0568678915,0.1536406146,0.3607214429,3
BK018300,3018300,-73.971517000,40.690369000,18667.546174,0.1354534747,0.078553616,43.975373791,0,0,87.950747581,0.8677162277,0.3181458192,0.6818541808,0.6196698762,0.083218707,0.05732234,0.6647035728,3
BK018400,3018400,-74.007843000,40.614370000,14542.655478,0.1446124764,0.0567375887,0,0,0,61.854394755,0.3722732705,0.1038539633,0.8961460367,0.5142487047,0.0738341969,0.2400756144,0.2155009452,3
BK018501,3018501,-73.974256000,40.694739000,44156.037198,0.4890959136,0.2577388964,27.870421122,0,0,139.35210561,0.190268641,0.0500746287,0.9499253713,0.5711645102,0.2560073937,0.0629076373,0.9084788555,3
BK018502,3018502,-73.972772000,40.696739000,6336.0191374,0.4349489796,0.1181818182,56.571599441,0,0,64.653256504,0.544514512,0.8374483249,0.1625516751,0.2789855072,0.1775362319,0.0331632653,0.700255102,3
BK018600,3018600,-74.003951000,40.614746000,16061.576793,0.156232687,0.0581241744,0,0,0,53.390282968,0.182048043,0.0477965179,0.9522034821,0.5149700599,0.0838323353,0.2022160665,0.2448753463,3
BK018700,3018700,-73.970452000,40.695527000,15944.404056,0.2427336999,0.0704787234,73.93077615,0,0,61.608980125,0.8440635221,0.3025560346,0.6974439654,0.3870014771,0.1255539143,0.0556414219,0.6244204019,3
BK018800,3018800,-74.002125000,40.616438000,14734.956853,0.1790985241,0.0573308271,23.2596004,0,0,58.149001,0.4478816933,0.1284766809,0.8715233191,0.3943943944,0.1421421421,0.1767955801,0.2553275454,3
BK018900,3018900,-73.965714000,40.696510000,504.24805199,0,0.25,47.570570942,0,0,47.570570942,0.1461513738,0.9620196495,0.0379803505,0.4166666667,0,0,0.4905660377,3
BK019000,3019000,-73.999203000,40.620167000,21893.567246,0.2729053319,0.0946712018,0,14.293950324,1,71.469751619,0.7695637544,0.2599811228,0.7400188772,0.5465425532,0.0545212766,0.1207834603,0.4722524483,3
BK019100,3019100,-73.964433000,40.695488000,11065.046,0.2823156225,0.2711370262,28.258052536,0,0,96.884751551,0.9605386004,0.5993244677,0.4006755323,0.514,0.276,0.0700474279,0.6227654141,3
BK019200,3019200,-73.998047000,40.627169000,12414.536671,0.2709812109,0.0798029557,20.734090473,10.367045237,1,82.936361893,0.9807950012,0.5692910506,0.4307089494,0.5021459227,0.0600858369,0.1035490605,0.4075156576,3
BK019300,3019300,-73.961666000,40.690976000,19359.222364,0.2209665785,0.3967163039,29.703448199,3.7129310249,1,51.981034348,0.9803524525,0.4299151452,0.5700848548,0.5599734924,0.1497680583,0.1576524741,0.7249712313,3
BK019400,3019400,-74.000661000,40.624702000,15943.104785,0.1639849367,0.0706235913,0,0,0,65.497178163,0.9713554073,0.4153764326,0.5846235674,0.4437246964,0.1303643725,0.1006504622,0.5046217049,3
BK019500,3019500,-73.966913000,40.692213000,29364.122516,0.167604913,0.0631672598,36.98252206,0,0,66.568539708,0.5985875944,0.1832144236,0.8167855764,0.6306262231,0.0714285714,0.0934508816,0.738790932,3
BK019600,3019600,-74.005121000,40.623813000,19277.09562,0.2074869414,0.0675324675,26.589097406,0,0,37.224736369,0.8723192665,0.3213377953,0.6786622047,0.4768907563,0.1225490196,0.1790344828,0.3263448276,3
BK019700,3019700,-73.965914000,40.687151000,22080.479601,0.1292194093,0.0617488603,52.282114289,23.236495239,1,75.518609528,0.8605329711,0.3132735765,0.6867264235,0.6344950849,0.063002681,0.1012891344,0.7645356485,3
BK019800,3019800,-74.006459000,40.619053000,13038.028858,0.101992966,0.077124183,45.854732208,0,0,45.854732208,0.749224671,0.2496126356,0.7503873644,0.3768115942,0.0724637681,0.1658851114,0.0926143025,3
BK019900,3019900,-73.966247000,40.683733000,16722.672673,0.1978405843,0.0377568018,63.30349277,21.101164257,1,79.129365963,0.8946989496,0.6622506166,0.3377493834,0.6342321219,0.0867526377,0.1205047319,0.780126183,3
BK020000,3020000,-74.008668000,40.620386000,12419.220911,0.1139534884,0.0474898236,43.322863641,0,0,43.322863641,0.6521519892,0.2051067944,0.7948932056,0.5264750378,0.1119515885,0.2209302326,0.0901162791,3
BK020100,3020100,-73.963088000,40.683484000,20771.124433,0.1706447188,0.0481306403,22.794100887,11.397050443,1,74.080827882,0.6261085271,0.1942666714,0.8057333286,0.7132701422,0.0341232227,0.1017832647,0.7898491084,3
BK020200,3020200,-74.010920000,40.621750000,13553.516458,0.1178749308,0.0832369942,7.3820895743,0,0,66.438806168,0.0963642173,0.0247012038,0.9752987962,0.3192307692,0.041025641,0.1819172113,0.1955337691,3
BK020300,3020300,-73.964269000,40.679613000,7943.808607,0.2010771993,0.0954861111,71.308874389,0,0,78.439761828,0.9960336032,0.5314896682,0.4685103318,0.63,0.06,0.0682226212,0.8312387792,3
BK020400,3020400,-74.013176000,40.623093000,14310.389181,0.1104262969,0.0143229167,14.699937525,0,0,58.799750101,0.0275782763,0.0069427711,0.9930572289,0.4137931034,0.0524137931,0.2336928608,0.1273754494,3
BK020500,3020500,-73.964444000,40.677104000,15587.903939,0.1579163249,0.0590687978,25.460030934,0,0,57.285069601,0.9999614953,0.5031026084,0.4968973916,0.6796407186,0.0643712575,0.0408329931,0.7521437321,3
BK020600,3020600,-74.015536000,40.624506000,12983.563988,0.1086261981,0,47.212959958,0,0,29.508099973,0.8554686165,0.3099135831,0.6900864169,0.4118811881,0.0643564356,0.1418181818,0.1331818182,3
BK020700,3020700,-73.967456000,40.674512000,33589.508159,0.1384180791,0.0499653019,14.459538596,0,0,36.14884649,0.3768922722,0.1053141351,0.8946858649,0.740060015,0.0716429107,0.0624192854,0.6805854498,3
BK020800,3020800,-74.010182000,40.625951000,17751.199085,0.1276676829,0.0358851675,27.059754703,0,0,81.17926411,0.2520528442,0.0675803092,0.9324196908,0.3956228956,0.0589225589,0.2157012195,0.2755335366,3
BK021000,3021000,-74.008405000,40.627573000,23226.219203,0.2092814371,0.0901084011,27.81583138,0,0,76.493536296,0.4659188098,0.1345957067,0.8654042933,0.5652841782,0.1205837174,0.1410179641,0.344011976,3
BK021200,3021200,-74.005945000,40.629970000,18708.410042,0.2729275682,0.0675219446,10.284997274,0,0,56.56748501,0.8492155019,0.3058451018,0.6941548982,0.4607407407,0.1318518519,0.1363386476,0.5118196811,3
BK021300,3021300,-73.960734000,40.667771000,24616.127028,0.2289885297,0.1233303651,41.069659276,5.1337074095,1,82.139318552,0.9971300529,0.5267859434,0.4732140566,0.6762854145,0.0603357817,0.0779979145,0.9572471324,3
BK021400,3021400,-74.003559000,40.632245000,10035.936793,0.1776127927,0.0438311688,40.120820987,11.46309171,1,63.047004408,0.9894167455,0.551437473,0.448562527,0.3281519862,0.1537132988,0.0988006853,0.3043974872,3
BK021500,3021500,-73.961488000,40.673598000,35567.741445,0.1872885882,0.0664075154,12.664319546,6.3321597731,1,69.653757504,0.5200062157,0.1535920814,0.8464079186,0.8029699384,0.0220934444,0.0833184974,0.8016734912,3
BK021600,3021600,-73.999596000,40.632643000,20868.950409,0.265328874,0.0438413361,46.362566864,0,0,57.953208579,0.634811092,0.1978456901,0.8021543099,0.2852311161,0.273957159,0.112191058,0.1482921411,3
BK021700,3021700,-73.957681000,40.671809000,31680.736002,0.179500657,0.0927613941,65.950009893,0,0,57.706258656,0.9948344126,0.4640639895,0.5359360105,0.6640671866,0.1343731254,0.0567265157,0.9419724174,3
BK021800,3021800,-73.997918000,40.634340000,23784.687311,0.3669749009,0.119047619,12.567866479,0,0,75.407198874,0.7972820814,0.2748789667,0.7251210333,0.3177966102,0.1716101695,0.0982826948,0.1215323646,3
BK021900,3021900,-73.954905000,40.671200000,25359.648948,0.2658160553,0.1262392597,39.831909343,13.277303114,1,99.579773356,0.6722138043,0.2137369236,0.7862630764,0.7336561743,0.0387409201,0.0984293194,0.980104712,3
BK022000,3022000,-73.995637000,40.636554000,22395.718051,0.2836927224,0.0668135095,40.2438779,20.12193895,1,95.579210013,0.9374062936,0.3749063287,0.6250936713,0.3819095477,0.2805695142,0.1376909254,0.1828391734,3
BK022100,3022100,-73.954218000,40.675813000,25966.470993,0.3891298801,0.3306751728,33.053043524,0,0,52.884869639,0.9341850832,0.3717279095,0.6282720905,0.6262711864,0.0601694915,0.0863034623,0.9630855397,3
BK022200,3022200,-73.993424000,40.638017000,26918.338011,0.4114740009,0.0612068966,11.408492482,11.408492482,1,79.859447373,0.8693495816,0.3192720149,0.6807279851,0.3470149254,0.2798507463,0.1400720492,0.1424030515,3
BK022300,3022300,-73.958104000,40.675719000,22993.135433,0.295732536,0.2335766423,11.508075792,11.508075792,1,23.016151584,0.9999811441,0.4978288335,0.5021711665,0.7092541436,0.0566298343,0.1221221221,0.9274274274,3
BK022400,3022400,-73.990851000,40.641070000,27831.11026,0.3146385908,0.0778635779,16.891226134,0,0,61.934495825,0.8115020347,0.2829182382,0.7170817618,0.4609978918,0.1707659874,0.0880032369,0.3633420999,3
BK022500,3022500,-73.957231000,40.678197000,4579.1165929,0.3107913669,0.1916932907,59.297912713,0,0,65.886569682,0.4794461025,0.8607471059,0.1392528941,0.695473251,0.1111111111,0.0949640288,0.9525179856,3
BK022600,3022600,-73.985641000,40.642452000,15916.83454,0.4459944201,0.0864485981,31.08756746,0,0,80.827675396,0.8612009686,0.6862787101,0.3137212899,0.5594315245,0.0645994832,0.080078125,0.609765625,3
BK022700,3022700,-73.956757000,40.680762000,14217.234102,0.2881552273,0.1219806763,57.261587291,8.1802267559,1,81.802267559,0.9995185607,0.5109708628,0.4890291372,0.6049295775,0.1035211268,0.084004603,0.9367088608,3
BK022800,3022800,-73.981237000,40.639744000,20481.464061,0.4123179612,0.05,24.433598641,0,0,103.84279423,0.8976952732,0.6599255505,0.3400744495,0.5177238806,0.0820895522,0.0682970474,0.4345362362,3
BK022900,3022900,-73.957531000,40.684676000,18284.561278,0.2854923889,0.1660947152,45.34299139,0,0,68.014487086,0.7545976593,0.2523094972,0.7476905028,0.664957265,0.035042735,0.0951642901,0.9677619343,3
BK023000,3023000,-73.983532000,40.637552000,27360.617273,0.3845968712,0.0969507428,26.28932719,0,0,39.433990786,0.9756061722,0.4219073822,0.5780926178,0.3857142857,0.3035714286,0.0754263752,0.1676675474,3
BK023100,3023100,-73.960788000,40.685697000,17552.146312,0.2292490119,0.0822959889,25.191455058,6.2978637646,1,44.085046352,0.9421925982,0.3797841506,0.6202158494,0.6794478528,0.0329754601,0.1198421241,0.9167563689,3
BK023200,3023200,-73.985961000,40.635329000,26167.473558,0.4002310612,0.0624624625,4.3187776132,0,0,56.144108971,0.9837906436,0.4363420146,0.5636579854,0.3322601417,0.4359304572,0.1049678165,0.119656709,3
BK023300,3023300,-73.956730000,40.689035000,27872.592237,0.3892477599,0.1645181093,45.739638543,17.152364453,1,68.609457814,0.9320040708,0.3696198546,0.6303801454,0.7937898089,0.0175159236,0.0681025641,0.9366153846,3
BK023400,3023400,-73.987796000,40.633675000,27652.327341,0.4319654428,0.0955315871,23.369809711,0,0,52.58207185,0.8540235796,0.3089656965,0.6910343035,0.3162911612,0.3977469671,0.1882526939,0.0194379886,3
BK023500,3023500,-73.957893000,40.691409000,13354.553003,0.4194061506,0.21418637,34.597287573,0,0,55.355660116,0.9764425336,0.4232577913,0.5767422087,0.6135531136,0.0732600733,0.0652849741,0.7730569948,3
BK023600,3023600,-73.989517000,40.631981000,31461.432333,0.3925698966,0.04743083,24.099143878,0,0,72.297431634,0.860958984,0.3135589798,0.6864410202,0.2451388889,0.4138888889,0.2018383761,0.0448104175,3
BK023700,3023700,-73.958921000,40.696794000,7010.4541861,0.5405179616,0.1355498721,23.426747489,0,0,46.853494978,0.9067057627,0.6527205268,0.3472794732,0.4384384384,0.3963963964,0.045112782,0.664160401,3
BK023800,3023800,-73.991265000,40.630279000,27651.615564,0.3971026843,0.0720164609,5.890842685,5.890842685,1,53.017584165,0.7653976225,0.2578211521,0.7421788479,0.3439153439,0.3371126228,0.1780997017,0.0764806135,3
BK023900,3023900,-73.954115000,40.697864000,1757.524599,0.2437275986,0.1946902655,31.496856614,0,0,44.095599259,0.6656600562,0.7891106811,0.2108893189,0.5054945055,0.1208791209,0.0215053763,0.8745519713,3
BK024000,3024000,-73.993165000,40.628613000,27926.683677,0.2844387755,0.04826546,11.704393829,11.704393829,1,64.374166062,0.602954619,0.1849423144,0.8150576856,0.3599670511,0.1309719934,0.1909052808,0.0754400671,3
BK024100,3024100,-73.953896000,40.691778000,7903.9991132,0.3875,0.0847457627,55.427763767,11.085552753,1,99.76997478,0.7796672303,0.7346980878,0.2653019122,0.5193548387,0.0677419355,0.2531556802,0.8793828892,3
BK024200,3024200,-73.992692000,40.625661000,15293.726769,0.3012253233,0.0357142857,25.95676641,5.191353282,1,77.87029923,0.962000813,0.4025330992,0.5974669008,0.3308270677,0.1090225564,0.1109979633,0.1527494908,3
BK024300,3024300,-73.952528000,40.687502000,25635.30559,0.2733167082,0.1393333333,63.73770659,12.747541318,1,19.121311977,0.5883923358,0.1792167148,0.8207832852,0.6954069299,0.0185334408,0.1031824963,0.9599701641,3
BK024400,3024400,-73.985752000,40.621458000,19443.202654,0.1549483505,0.0907335907,64.789079153,0,0,51.831263322,0.6527958166,0.2053798278,0.7946201722,0.347826087,0.097826087,0.1456181273,0.152949017,3
BK024500,3024500,-73.951485000,40.682381000,21699.057571,0.3396546844,0.0692810458,54.934322965,6.1038136628,1,67.141950291,0.7660845587,0.2581759724,0.7418240276,0.6168359942,0.057329463,0.0905766526,0.9805907173,3
BK024600,3024600,-73.981313000,40.618764000,16261.987464,0.139100346,0.0972117558,33.668711106,0,0,67.337422211,0.5303495384,0.1573447572,0.8426552428,0.5542570952,0.0684474124,0.1739130435,0.3357487923,3
BK024700,3024700,-73.950466000,40.678498000,11722.138869,0.3892033087,0.2101910828,40.825908121,10.20647703,1,96.961531788,0.8997027486,0.6583487065,0.3416512935,0.8140703518,0.0485762144,0.0931649978,0.9925990422,3
BK024800,3024800,-73.989733000,40.621028000,13861.539056,0.2152805412,0.0531914894,16.547798315,11.031865544,1,44.127462174,0.9931326574,0.5414347156,0.4585652844,0.6445086705,0.0751445087,0.1428571429,0.3704735376,3
BK024900,3024900,-73.948012000,40.682764000,24780.395434,0.2150383142,0.0853453116,17.533298656,5.8444328855,1,40.911030198,0.8735955336,0.322232971,0.677767029,0.5582127124,0.104468219,0.1023584906,0.9898584906,3
BK025000,3025000,-73.995652000,40.622667000,8812.742573,0.1703703704,0.0699658703,0,11.869013566,1,65.279574615,0.7266415079,0.7614184826,0.2385815174,0.5407407407,0.0703703704,0.1764309764,0.5441077441,3
BK025100,3025100,-73.949051000,40.687906000,27173.874443,0.310507057,0.1867517957,14.204848115,0,0,56.819392459,0.7195069296,0.2351920175,0.7648079825,0.6257668712,0.0879345603,0.0789336121,0.9594877156,3
BK025200,3025200,-73.993654000,40.619466000,26184.770658,0.2128990509,0.0660522273,16.915226523,0,0,90.214541456,0.721675072,0.2362174532,0.7637825468,0.6065482797,0.0743618202,0.1660206718,0.351205857,3
BK025300,3025300,-73.949938000,40.692334000,15928.203841,0.2901678657,0.1709497207,12.551776076,6.2758880382,1,31.379440191,0.9875856787,0.4442902135,0.5557097865,0.6842105263,0.0554765292,0.0807722616,0.9416863672,3
BK025400,3025400,-73.983387000,40.616443000,19240.514978,0.1973956792,0.0534793814,5.694144711,5.694144711,1,39.859012977,0.5928312185,0.1809511082,0.8190488918,0.6548856549,0.0727650728,0.1467889908,0.4560520864,3
